ticker_symbol,date,open_price,close_price,high,low,volume
BRK-B,2024-07-31,233.14,233.99,237.37,231.95,2179178
BRK-B,2024-08-01,250.46,247.98,252.59,243.41,2626250
BRK-B,2024-08-02,296.84,304.12,304.82,294.78999999999996,4484494
BRK-B,2024-08-03,314.33,316.31,321.21,309.58,4507119
BRK-B,2024-08-04,287.8,291.57,293.38,285.79,7956676
BRK-B,2024-08-05,462.95,453.28,463.64,452.53,4505881
BRK-B,2024-08-06,425.09,432.25,435.15,420.98999999999995,6810584
BRK-B,2024-08-07,261.33,263.48,267.86,260.7,3553848
BRK-B,2024-08-08,181.91,172.37,186.06,167.67000000000002,4835127
BRK-B,2024-08-09,152.24,148.5,155.39000000000001,146.73,5396849
BRK-B,2024-08-10,194.09,185.57,194.8,181.95,2155859
BRK-B,2024-08-11,481.91,475.02,484.41,471.5,8467476
BRK-B,2024-08-12,472.39,481.8,486.47,467.96999999999997,4159234
BRK-B,2024-08-13,378.31,369.41,382.41,366.20000000000005,4082678
BRK-B,2024-08-14,483.95,474.01,485.59,472.62,4396347
BRK-B,2024-08-15,368.9,372.7,375.94,368.09,2968500
BRK-B,2024-08-16,226.36,221.95,229.8,218.06,7147575
BRK-B,2024-08-17,419.2,415.04,422.71999999999997,414.74,3504179
BRK-B,2024-08-18,326.12,319.38,327.27,317.2,3101979
BRK-B,2024-08-19,274.86,276.22,279.27000000000004,274.13,8071878
BRK-B,2024-08-20,119.85,117.44,124.78999999999999,113.11,6323786
BRK-B,2024-08-21,196.24,194.61,198.42000000000002,191.59,8348414
BRK-B,2024-08-22,144.58,136.21,147.66000000000003,131.47,6978991
BRK-B,2024-08-23,209.37,213.73,218.23,208.67000000000002,3426810
BRK-B,2024-08-24,171.48,176.99,177.89000000000001,170.92999999999998,5752172
BRK-B,2024-08-25,349.77,351.54,352.29,347.57,5856860
BRK-B,2024-08-26,217.59,223.18,224.97,215.81,9774172
BRK-B,2024-08-27,395.26,396.63,400.06,395.07,7905582
BRK-B,2024-08-28,349.04,346.33,349.08000000000004,344.05,2017227
BRK-B,2024-08-29,237.42,241.03,241.22,235.60999999999999,2568416
BRK-B,2024-08-30,138.81,143.47,147.19,138.68,9021951
BRK-B,2024-08-31,398.28,395.51,402.17999999999995,395.19,7129339
BRK-B,2024-09-01,202.14,211.39,216.13,198.04999999999998,7689292
BRK-B,2024-09-02,205.62,201.9,206.58,198.23000000000002,3633774
BRK-B,2024-09-03,302.25,305.84,309.72999999999996,297.89,7239481
BRK-B,2024-09-04,221.92,213.78,223.85,212.99,5007768
BRK-B,2024-09-05,212.1,207.72,213.79,205.01,2672201
BRK-B,2024-09-06,365.58,356.52,370.0,351.54999999999995,4078414
BRK-B,2024-09-07,179.65,178.54,183.36,178.23999999999998,7292241
BRK-B,2024-09-08,413.61,422.4,423.41999999999996,411.19,3312809
BRK-B,2024-09-09,206.11,202.09,206.44000000000003,197.85,7822899
BRK-B,2024-09-10,287.34,285.8,291.4,283.12,7077231
BRK-B,2024-09-11,282.1,283.67,287.34000000000003,278.3,1609947
BRK-B,2024-09-12,335.87,333.68,340.8,332.93,8924666
BRK-B,2024-09-13,340.7,342.72,346.93,338.65999999999997,7133687
BRK-B,2024-09-14,170.24,165.94,171.91,163.64,8332520
BRK-B,2024-09-15,403.2,401.07,407.75,397.09,3553839
BRK-B,2024-09-16,318.22,318.6,322.19,316.45000000000005,8409663
BRK-B,2024-09-17,472.35,468.25,472.36,464.37,1834065
BRK-B,2024-09-18,239.32,240.67,240.95,238.59,1681272
BRK-B,2024-09-19,135.9,130.96,138.85,127.21000000000001,9469776
BRK-B,2024-09-20,234.35,225.63,238.1,223.0,3567580
BRK-B,2024-09-21,118.58,122.98,125.01,118.49,3355010
BRK-B,2024-09-22,280.48,273.33,283.09000000000003,270.2,1405750
BRK-B,2024-09-23,213.39,209.31,218.16,206.03,9714011
BRK-B,2024-09-24,332.05,339.49,341.47,329.17,3808739
BRK-B,2024-09-25,292.24,285.03,293.01,280.96,1447830
BRK-B,2024-09-26,341.83,347.28,350.69,338.28,1995344
BRK-B,2024-09-27,255.13,246.98,259.99,242.53,2943844
BRK-B,2024-09-28,275.68,276.52,281.46999999999997,273.33,7064078
BRK-B,2024-09-29,283.86,289.13,292.76,282.09000000000003,8690294
BRK-B,2024-09-30,398.36,389.29,398.88,386.90000000000003,6355564
BRK-B,2024-10-01,364.13,358.43,366.98,355.17,9932070
BRK-B,2024-10-02,132.99,135.89,136.82,128.61,1413667
BRK-B,2024-10-03,221.07,212.98,222.72,210.53,1431611
BRK-B,2024-10-04,119.94,125.68,127.41000000000001,118.1,1866723
BRK-B,2024-10-05,337.39,340.32,341.15,333.49,6606106
BRK-B,2024-10-06,383.62,391.6,392.99,380.04,4799281
BRK-B,2024-10-07,305.45,306.58,308.77,303.33,5763965
BRK-B,2024-10-08,495.81,489.77,500.76,489.38,9759155
BRK-B,2024-10-09,220.26,216.67,221.84,216.23,8856978
BRK-B,2024-10-10,304.26,297.53,308.34999999999997,296.55999999999995,2130203
BRK-B,2024-10-11,224.25,230.11,233.15,221.03,7439954
BRK-B,2024-10-12,247.44,244.72,250.82999999999998,242.99,2143200
BRK-B,2024-10-13,334.24,331.07,335.5,328.49,2113847
BRK-B,2024-10-14,478.61,478.4,483.26,475.46,4999556
BRK-B,2024-10-15,209.22,205.88,209.6,201.56,1951051
BRK-B,2024-10-16,439.45,438.77,441.03,437.28,1976960
BRK-B,2024-10-17,300.1,291.42,301.14000000000004,287.96000000000004,1337669
BRK-B,2024-10-18,237.99,242.26,246.1,237.54000000000002,8773549
BRK-B,2024-10-19,140.05,143.79,144.53,139.71,8947606
BRK-B,2024-10-20,190.63,181.34,192.63,180.72,7214590
BRK-B,2024-10-21,326.44,329.42,334.35,322.85,8502693
BRK-B,2024-10-22,331.55,331.4,335.27000000000004,328.84,5030775
BRK-B,2024-10-23,116.47,109.83,120.89,106.82,2698768
BRK-B,2024-10-24,199.62,192.95,201.64000000000001,192.22,9016304
BRK-B,2024-10-25,111.76,114.11,116.39,109.36,4526023
BRK-B,2024-10-26,133.4,130.43,134.88,128.63,7038433
BRK-B,2024-10-27,497.63,488.78,502.52,486.59999999999997,3259444
BRK-B,2024-10-28,178.83,174.31,183.11,171.66,8870693
BRK-B,2024-10-29,215.5,212.77,219.7,209.75,4838913
BRK-B,2024-10-30,278.98,283.54,285.79,277.55,4339444
BRK-B,2024-10-31,275.3,278.4,280.56,274.91,9791249
BRK-B,2024-11-01,189.95,199.54,202.81,187.95999999999998,4829679
BRK-B,2024-11-02,153.16,157.85,161.79999999999998,149.5,1465304
BRK-B,2024-11-03,422.05,413.21,425.62,409.31,8597860
BRK-B,2024-11-04,109.08,101.33,112.57,100.91,3361847
BRK-B,2024-11-05,292.64,300.52,301.14,289.15999999999997,6400520
BRK-B,2024-11-06,277.13,270.18,279.29,269.36,4255941
BRK-B,2024-11-07,147.12,151.03,152.07,142.46,8654691
BRK-B,2024-11-08,374.32,382.82,383.36,372.8,6835063
BRK-B,2024-11-09,147.1,151.96,156.47,145.71,6212211
BRK-B,2024-11-10,308.53,312.16,317.04,308.44,5338517
BRK-B,2024-11-11,414.65,405.28,417.87,403.78999999999996,9170082
BRK-B,2024-11-12,457.93,467.81,468.98,453.99,5465640
BRK-B,2024-11-13,172.23,181.7,186.03,171.72,2772839
BRK-B,2024-11-14,332.35,326.93,337.09000000000003,323.49,5334371
BRK-B,2024-11-15,363.2,372.29,376.57,359.77,9137336
BRK-B,2024-11-16,172.79,167.61,175.78,165.95000000000002,6651954
BRK-B,2024-11-17,187.43,192.45,193.61999999999998,182.56,7855308
BRK-B,2024-11-18,338.87,328.9,339.23,327.85999999999996,1124400
BRK-B,2024-11-19,231.53,222.05,234.44,218.99,2385983
BRK-B,2024-11-20,245.83,247.23,248.2,244.16000000000003,7212241
BRK-B,2024-11-21,256.55,257.65,261.33,254.01000000000002,4592096
BRK-B,2024-11-22,290.65,290.16,291.35999999999996,287.55,9566069
BRK-B,2024-11-23,374.74,384.72,387.55,369.82,2754670
BRK-B,2024-11-24,477.23,477.86,480.48,475.8,4044919
BRK-B,2024-11-25,311.99,306.47,312.81,305.45000000000005,7228763
BRK-B,2024-11-26,133.24,127.51,137.62,122.85000000000001,7455783
BRK-B,2024-11-27,125.12,134.31,136.82,122.78,1741473
BRK-B,2024-11-28,214.19,208.4,218.92,203.79,6251000
BRK-B,2024-11-29,265.94,263.35,270.89,259.93,8323428
BRK-B,2024-11-30,133.87,129.95,137.03,129.48,9002649
BRK-B,2024-12-01,458.81,462.62,465.52,455.79,1738756
BRK-B,2024-12-02,484.35,480.09,484.93,477.77,1618352
BRK-B,2024-12-03,188.06,187.59,192.55,183.70000000000002,7582280
BRK-B,2024-12-04,463.18,463.4,467.26,461.6,7213423
BRK-B,2024-12-05,282.24,285.65,288.04999999999995,278.48,5294029
BRK-B,2024-12-06,490.0,490.8,491.29,488.14,9062631
BRK-B,2024-12-07,466.26,466.09,467.57,464.04999999999995,9311253
BRK-B,2024-12-08,441.33,437.02,443.13,432.19,5953444
BRK-B,2024-12-09,108.07,112.89,113.09,105.55999999999999,9284332
BRK-B,2024-12-10,339.2,336.75,343.4,334.88,7118375
BRK-B,2024-12-11,223.93,225.29,225.78,221.06,6551724
BRK-B,2024-12-12,271.19,270.59,271.76,267.44,5578624
BRK-B,2024-12-13,301.1,306.99,307.71000000000004,298.70000000000005,9163967
BRK-B,2024-12-14,483.68,488.62,490.35,479.21,1830050
BRK-B,2024-12-15,343.05,346.89,349.91999999999996,340.42,6458452
BRK-B,2024-12-16,138.78,147.04,147.54,137.02,1962117
BRK-B,2024-12-17,211.9,221.17,221.5,207.97,8049341
BRK-B,2024-12-18,434.3,426.42,434.46000000000004,424.13,2486530
BRK-B,2024-12-19,108.43,101.88,111.38000000000001,98.61999999999999,6197396
BRK-B,2024-12-20,307.94,306.5,311.26,306.08,9531358
BRK-B,2024-12-21,274.47,273.02,277.70000000000005,272.83,5981889
BRK-B,2024-12-22,236.59,240.71,241.81,232.54,2755333
BRK-B,2024-12-23,389.76,380.0,390.37,378.32,7766542
BRK-B,2024-12-24,388.43,381.94,391.90000000000003,377.88,5624990
BRK-B,2024-12-25,247.55,237.84,247.9,232.97,3927174
BRK-B,2024-12-26,215.58,206.07,218.16000000000003,202.95,1514185
BRK-B,2024-12-27,370.25,367.76,373.47,363.21,1261149
BRK-B,2024-12-28,382.84,390.84,393.46999999999997,381.59,2220457
BRK-B,2024-12-29,253.08,261.15,264.66999999999996,251.87,1838549
BRK-B,2024-12-30,193.53,199.77,201.53,189.2,5106297
BRK-B,2024-12-31,114.6,105.68,118.96,105.46000000000001,3376910
BRK-B,2025-01-01,349.79,356.84,359.7,349.66,6269047
BRK-B,2025-01-02,320.75,313.15,321.2,309.31,1025181
BRK-B,2025-01-03,193.52,193.63,197.98,188.92000000000002,9988724
BRK-B,2025-01-04,322.67,319.89,323.29,315.12,1591689
BRK-B,2025-01-05,129.78,138.01,139.67,125.65,4361539
BRK-B,2025-01-06,216.39,222.73,222.95,216.17999999999998,2768479
BRK-B,2025-01-07,157.44,163.93,164.65,153.32,2697918
BRK-B,2025-01-08,425.67,418.47,430.22,417.62,3191585
BRK-B,2025-01-09,325.88,329.3,330.73,321.33,1787034
BRK-B,2025-01-10,169.51,166.13,170.98999999999998,165.69,6457818
BRK-B,2025-01-11,217.31,208.22,219.18,203.29,6408539
BRK-B,2025-01-12,274.56,272.09,276.31,267.84,6717067
BRK-B,2025-01-13,298.75,298.28,303.12,296.21999999999997,1352627
BRK-B,2025-01-14,402.23,410.13,410.98,401.8,7555608
BRK-B,2025-01-15,278.14,277.97,281.15,276.57000000000005,2615096
BRK-B,2025-01-16,228.48,220.44,230.66,216.85,4221965
BRK-B,2025-01-17,395.06,394.19,399.84,392.24,2611757
BRK-B,2025-01-18,350.3,357.05,361.84000000000003,347.05,5115791
BRK-B,2025-01-19,297.74,305.27,306.35999999999996,293.51,2055295
BRK-B,2025-01-20,244.29,243.72,246.07999999999998,243.16,1997017
BRK-B,2025-01-21,364.45,361.43,368.19,356.82,9726805
BRK-B,2025-01-22,298.45,302.23,302.62,295.46,8880750
BRK-B,2025-01-23,267.4,268.41,270.8,264.09999999999997,3988857
BRK-B,2025-01-24,389.35,380.05,394.07000000000005,375.94,1153925
BRK-B,2025-01-25,482.07,473.35,482.94,472.82000000000005,7961810
BRK-B,2025-01-26,182.8,189.95,192.56,178.39000000000001,9480220
BRK-B,2025-01-27,159.71,154.64,164.03,153.13,7082163
BRK-B,2025-01-28,433.08,442.78,446.92999999999995,430.34999999999997,1837245
BRK-B,2025-01-29,407.18,397.49,412.17,394.18,9127917
BRK-B,2025-01-30,402.76,394.35,404.21,394.28000000000003,1709512
BRK-B,2025-01-31,266.26,260.84,267.03,257.76,1432965
BRK-B,2025-02-01,214.96,216.14,218.48,212.82000000000002,1101900
BRK-B,2025-02-02,272.28,275.78,276.13,271.57,8956429
BRK-B,2025-02-03,284.5,275.19,287.64,271.54,9345787
BRK-B,2025-02-04,337.4,330.48,337.65999999999997,328.38,7211156
BRK-B,2025-02-05,370.8,367.3,371.06,362.85,7626565
BRK-B,2025-02-06,291.86,290.69,292.76,288.55,5795104
BRK-B,2025-02-07,378.58,374.25,380.57,373.75,3487136
BRK-B,2025-02-08,385.79,390.05,394.84000000000003,381.89000000000004,6481811
BRK-B,2025-02-09,248.85,255.0,258.85,248.15,8412004
BRK-B,2025-02-10,371.38,378.05,380.44,368.78,8574189
BRK-B,2025-02-11,104.95,114.16,118.53999999999999,102.67,8832019
BRK-B,2025-02-12,275.33,279.73,283.48,274.84999999999997,3510979
BRK-B,2025-02-13,353.1,351.35,356.1,348.74,7716811
BRK-B,2025-02-14,134.89,144.66,147.43,131.54,6747835
BRK-B,2025-02-15,349.83,356.2,360.31,345.56,6062303
BRK-B,2025-02-16,114.3,120.23,122.74000000000001,113.46,9689664
BRK-B,2025-02-17,466.67,475.13,477.52,462.6,6996649
BRK-B,2025-02-18,231.8,239.19,243.78,228.85000000000002,2156866
BRK-B,2025-02-19,336.85,329.14,338.89000000000004,328.28,2850012
BRK-B,2025-02-20,452.88,459.22,462.63000000000005,450.9,3914108
BRK-B,2025-02-21,480.1,482.44,483.44,478.52000000000004,9473437
BRK-B,2025-02-22,120.9,128.77,133.4,118.68,4554952
BRK-B,2025-02-23,224.63,226.08,230.38000000000002,220.94,3184502
BRK-B,2025-02-24,188.68,184.14,189.21,179.97,7990043
BRK-B,2025-02-25,156.96,157.23,158.84,156.11,1161001
BRK-B,2025-02-26,208.56,215.41,218.26,204.08,7866442
BRK-B,2025-02-27,366.26,374.04,378.61,364.95,2162886
BRK-B,2025-02-28,272.64,268.13,276.22999999999996,263.95,5525254
BRK-B,2025-03-01,282.15,277.03,282.84,274.54999999999995,7133412
BRK-B,2025-03-02,250.94,258.69,261.15,248.95,1824408
BRK-B,2025-03-03,440.99,448.07,449.02,440.16,9521923
BRK-B,2025-03-04,209.91,214.38,217.57999999999998,204.97,9398732
BRK-B,2025-03-05,344.04,336.91,345.77000000000004,335.70000000000005,7211036
BRK-B,2025-03-06,121.2,121.49,122.08,120.14,1281743
BRK-B,2025-03-07,171.71,174.48,177.47,166.96,4317698
BRK-B,2025-03-08,208.23,207.12,212.78,203.54,3565815
BRK-B,2025-03-09,457.79,457.34,459.84000000000003,456.02,2538627
BRK-B,2025-03-10,165.8,171.76,172.54,162.34,9680982
BRK-B,2025-03-11,160.97,167.53,167.87,160.53,5730527
BRK-B,2025-03-12,106.26,96.27,109.82000000000001,91.69,3886798
BRK-B,2025-03-13,464.99,468.96,472.48999999999995,464.89,7719604
BRK-B,2025-03-14,134.96,129.2,138.99,125.42999999999999,3480778
BRK-B,2025-03-15,467.06,470.89,475.53,464.4,5382301
BRK-B,2025-03-16,357.14,353.53,361.18,352.17999999999995,4935747
BRK-B,2025-03-17,458.79,466.85,470.09000000000003,455.96000000000004,8727445
BRK-B,2025-03-18,149.91,154.96,158.97,147.93,9126732
BRK-B,2025-03-19,484.53,482.82,487.27,480.59,8403549
BRK-B,2025-03-20,383.11,389.17,394.09000000000003,381.33000000000004,3875192
BRK-B,2025-03-21,328.4,327.65,332.59999999999997,322.66999999999996,9815630
BRK-B,2025-03-22,423.14,415.2,426.06,411.31,5676438
BRK-B,2025-03-23,166.7,171.65,173.11,163.16,2308140
BRK-B,2025-03-24,287.82,284.88,292.39,282.49,2790172
BRK-B,2025-03-25,224.31,234.0,238.75,220.33,7675062
BRK-B,2025-03-26,284.41,293.8,294.87,279.85,4703637
BRK-B,2025-03-27,437.36,436.79,440.79,432.07,2720150
BRK-B,2025-03-28,161.57,158.2,164.0,154.67,7221879
BRK-B,2025-03-29,234.3,243.12,243.98000000000002,229.63000000000002,9807167
BRK-B,2025-03-30,371.52,374.92,376.02000000000004,370.79999999999995,2739443
BRK-B,2025-03-31,491.13,493.5,493.73,487.90999999999997,9520152
BRK-B,2025-04-01,109.74,103.43,110.67999999999999,99.47000000000001,1743756
BRK-B,2025-04-02,121.51,120.84,123.05000000000001,119.36,2245986
BRK-B,2025-04-03,281.59,286.72,291.22,281.34,1726019
BRK-B,2025-04-04,426.14,432.28,434.52,423.87,3606436
BRK-B,2025-04-05,395.58,403.57,405.01,394.45,4261164
BRK-B,2025-04-06,477.5,486.42,488.68,473.32,7504640
BRK-B,2025-04-07,212.03,213.5,217.54,211.34,6732007
BRK-B,2025-04-08,212.06,210.63,214.9,207.76,7291000
BRK-B,2025-04-09,257.53,263.78,265.52,257.46,6092524
BRK-B,2025-04-10,229.99,232.14,233.27999999999997,228.0,3648400
BRK-B,2025-04-11,283.78,273.96,288.28,271.9,5227162
BRK-B,2025-04-12,120.8,126.1,126.16999999999999,117.06,8857036
BRK-B,2025-04-13,325.67,329.59,333.58,325.63,6319331
BRK-B,2025-04-14,271.46,277.79,282.28000000000003,269.02,8060746
BRK-B,2025-04-15,330.16,336.38,339.51,326.27000000000004,4097890
BRK-B,2025-04-16,384.51,377.87,388.68,374.31,4436019
BRK-B,2025-04-17,305.6,300.21,306.65000000000003,296.08,5327617
BRK-B,2025-04-18,442.7,447.63,447.83,438.28999999999996,2363986
BRK-B,2025-04-19,418.21,421.53,423.53,414.19,4496698
BRK-B,2025-04-20,139.41,142.27,144.87,136.07,1023639
BRK-B,2025-04-21,219.96,229.71,234.18,215.73000000000002,6933326
BRK-B,2025-04-22,442.89,452.08,454.46,440.93,4655713
BRK-B,2025-04-23,414.84,420.16,425.03000000000003,414.19,3891067
BRK-B,2025-04-24,443.39,437.96,447.43,436.07,9637521
BRK-B,2025-04-25,278.84,280.24,283.52,275.34,8260656
BRK-B,2025-04-26,355.5,364.34,367.96999999999997,353.39,3948397
BRK-B,2025-04-27,413.93,413.43,414.67,408.79,5583617
BRK-B,2025-04-28,385.8,383.14,389.92,378.16999999999996,2260451
BRK-B,2025-04-29,481.97,475.1,483.40000000000003,470.95000000000005,5852131
BRK-B,2025-04-30,170.66,176.11,180.91000000000003,166.56,8952919
BRK-B,2025-05-01,291.45,287.6,292.19,284.87,5281848
BRK-B,2025-05-02,450.91,458.72,460.02000000000004,450.78000000000003,4119102
BRK-B,2025-05-03,166.64,174.39,175.23,164.98,3453467
META,2023-11-01,104.4,103.69,104.71000000000001,102.64999999999999,7416177
META,2023-11-02,467.99,464.94,470.91,462.87,1228143
META,2023-11-03,122.63,132.45,132.89,119.22999999999999,6021414
META,2023-11-04,261.1,254.58,262.82000000000005,253.70000000000002,9046526
META,2023-11-05,443.08,450.95,452.90999999999997,442.90999999999997,2144779
META,2023-11-06,168.94,159.0,172.12,154.69,7534656
META,2023-11-07,432.53,436.36,437.40000000000003,427.78999999999996,8642523
META,2023-11-08,154.42,156.22,158.56,152.32,1983974
META,2023-11-09,229.95,222.04,234.45,220.23999999999998,5590175
META,2023-11-10,292.44,302.2,302.25,289.77,7675702
META,2023-11-11,351.65,356.26,356.55,350.19,5404431
META,2023-11-12,396.05,399.15,403.42999999999995,394.24,5472492
META,2023-11-13,356.03,349.49,359.92999999999995,346.35,1560335
META,2023-11-14,337.92,333.13,342.17,331.52,3147049
META,2023-11-15,329.11,338.04,342.85,325.77000000000004,7179520
META,2023-11-16,189.07,195.33,199.27,187.48999999999998,6975882
META,2023-11-17,416.1,408.25,417.19,407.33,1481973
META,2023-11-18,226.05,231.6,231.92,222.24,9615995
META,2023-11-19,383.93,379.24,388.7,376.74,8251656
META,2023-11-20,299.32,307.9,309.12,295.39,7250577
META,2023-11-21,468.94,471.79,474.3,464.19,5089930
META,2023-11-22,339.69,346.53,348.90999999999997,335.71999999999997,3167844
META,2023-11-23,234.86,244.49,245.9,230.15,7954522
META,2023-11-24,211.64,209.11,212.95999999999998,208.59,2145422
META,2023-11-25,327.54,324.89,327.73,320.74,6716659
META,2023-11-26,278.67,269.9,279.17,266.26,2063191
META,2023-11-27,454.78,448.52,457.5,448.52,3429380
META,2023-11-28,183.32,176.5,186.26,175.6,5757123
META,2023-11-29,479.0,482.67,484.47,474.05,7560538
META,2023-11-30,194.43,203.4,206.19,192.61,2875425
META,2023-12-01,435.46,440.43,441.71,433.12,8246965
META,2023-12-02,336.1,333.48,338.54,333.34000000000003,1782030
META,2023-12-03,302.18,304.79,305.01000000000005,298.39,3768207
META,2023-12-04,248.25,244.83,251.91,241.4,9541466
META,2023-12-05,325.03,321.9,326.82,317.25,9137373
META,2023-12-06,419.37,424.74,429.64,416.88,1298341
META,2023-12-07,244.97,242.5,248.09,239.42,8344743
META,2023-12-08,436.49,431.86,439.25,428.99,4692771
META,2023-12-09,260.23,268.67,271.21000000000004,259.98,6177652
META,2023-12-10,422.4,413.01,423.14,410.61,7349399
META,2023-12-11,307.41,302.61,311.8,300.41,6764733
META,2023-12-12,471.42,480.46,484.65,470.54,2698793
META,2023-12-13,309.81,314.11,314.96000000000004,307.7,9194680
META,2023-12-14,163.73,164.6,165.15,159.56,6233970
META,2023-12-15,310.1,306.89,311.90000000000003,305.34999999999997,9754511
META,2023-12-16,216.35,220.12,220.34,212.34,9347613
META,2023-12-17,266.59,262.37,268.21999999999997,261.82,3352589
META,2023-12-18,314.83,316.96,320.06,311.31,8897842
META,2023-12-19,389.59,385.13,391.75,380.38,8418540
META,2023-12-20,497.74,493.24,501.77,490.86,3080062
META,2023-12-21,292.2,292.38,292.88,289.72999999999996,7318176
META,2023-12-22,334.67,339.96,343.81,333.54,6382908
META,2023-12-23,243.92,253.0,254.22,240.95,8641243
META,2023-12-24,361.24,363.18,365.29,359.34000000000003,9092734
META,2023-12-25,495.18,488.17,497.68,487.24,6225387
META,2023-12-26,433.3,434.65,435.83,429.13,8108506
META,2023-12-27,143.16,140.43,147.66,138.13,6129086
META,2023-12-28,403.61,409.73,412.16,400.71000000000004,5379711
META,2023-12-29,392.2,382.28,392.9,378.77,9044586
META,2023-12-30,149.61,153.95,158.89999999999998,148.20000000000002,9135861
META,2023-12-31,330.29,325.47,335.13,322.54,1306982
META,2024-01-01,145.32,151.09,151.27,140.51,8973901
META,2024-01-02,288.26,285.9,291.93,281.15,2248938
META,2024-01-03,390.54,391.49,391.72,387.1,5953976
META,2024-01-04,108.27,101.65,111.28,98.59,4171968
META,2024-01-05,197.63,202.33,206.99,196.1,1578267
META,2024-01-06,407.0,397.88,407.29,395.39,7923037
META,2024-01-07,233.82,232.66,237.34,231.76,3408057
META,2024-01-08,225.97,223.37,228.05,223.04,3169970
META,2024-01-09,243.96,235.76,246.29000000000002,231.42999999999998,7145477
META,2024-01-10,453.65,454.95,458.99,448.79999999999995,8281493
META,2024-01-11,226.58,224.33,229.09,220.17000000000002,7073611
META,2024-01-12,444.26,453.96,458.22999999999996,443.75,7674813
META,2024-01-13,187.37,185.68,190.3,181.92000000000002,8667020
META,2024-01-14,292.56,301.41,305.75,287.61,5153933
META,2024-01-15,442.08,439.34,445.21999999999997,436.77,3414629
META,2024-01-16,129.61,132.68,133.61,127.48000000000002,1628136
META,2024-01-17,451.03,456.0,456.03,449.33,9599752
META,2024-01-18,410.7,407.67,414.57,405.24,4952084
META,2024-01-19,499.72,508.68,508.77,499.22,8098452
META,2024-01-20,230.83,225.38,235.57000000000002,223.01,4007084
META,2024-01-21,478.2,487.96,492.16999999999996,474.65999999999997,8191706
META,2024-01-22,269.35,271.63,272.34,268.44,1576650
META,2024-01-23,443.96,446.27,446.40999999999997,442.87,4401270
META,2024-01-24,462.24,467.14,467.47999999999996,457.40000000000003,8604599
META,2024-01-25,114.59,121.8,126.38,111.60000000000001,8457655
META,2024-01-26,242.88,245.72,247.97,240.25,3344143
META,2024-01-27,475.89,475.37,478.55,475.15,7614180
META,2024-01-28,336.84,336.05,337.0,331.46000000000004,7366675
META,2024-01-29,280.79,270.93,283.75,270.69,2675281
META,2024-01-30,205.73,210.27,213.96,202.48,7628552
META,2024-01-31,252.35,249.27,255.21,247.47,7769375
META,2024-02-01,241.27,241.55,244.73000000000002,239.86,2775191
META,2024-02-02,133.8,130.3,138.68,127.63000000000001,7034751
META,2024-02-03,248.59,256.12,258.14,244.61,3811325
META,2024-02-04,268.88,266.26,271.3,263.67,2771338
META,2024-02-05,164.4,160.74,165.43,159.34,1623474
META,2024-02-06,100.2,109.59,113.17,96.13,7491025
META,2024-02-07,460.61,458.82,462.54,455.93,6503326
META,2024-02-08,483.14,486.76,489.02,482.15999999999997,8063308
META,2024-02-09,134.27,142.27,145.3,130.17000000000002,2491111
META,2024-02-10,129.66,123.46,133.13,120.71,8944389
META,2024-02-11,336.95,331.73,337.21999999999997,330.26,7061798
META,2024-02-12,401.47,392.89,406.43,389.53999999999996,4602611
META,2024-02-13,398.78,392.47,401.40999999999997,391.97,5429082
META,2024-02-14,340.09,341.89,345.02,336.10999999999996,9286939
META,2024-02-15,256.07,261.79,263.69,252.38,4053641
META,2024-02-16,110.16,118.26,119.02000000000001,107.85,1480722
META,2024-02-17,112.85,106.17,113.66999999999999,104.69,6090091
META,2024-02-18,163.8,156.16,166.28,156.0,4847716
META,2024-02-19,212.68,221.63,222.42,211.32,6229807
META,2024-02-20,307.99,298.43,311.02,295.63,5244608
META,2024-02-21,192.11,194.83,195.25,189.05,2356604
META,2024-02-22,471.08,475.98,476.19,468.28,7626437
META,2024-02-23,251.69,243.89,254.10999999999999,240.76,4340014
META,2024-02-24,318.49,315.34,320.33,314.21,9126938
META,2024-02-25,422.86,427.59,429.63,422.67,6833413
META,2024-02-26,208.18,215.11,218.13000000000002,204.26000000000002,7395675
META,2024-02-27,315.42,305.47,315.44,303.79,4004412
META,2024-02-28,467.1,460.33,468.15000000000003,456.47999999999996,4979644
META,2024-02-29,221.45,221.86,224.43,220.78,7319512
META,2024-03-01,283.81,282.88,287.44,280.35,7777480
META,2024-03-02,260.57,258.36,264.45,257.67,6046752
META,2024-03-03,154.31,162.62,163.68,150.13,2660134
META,2024-03-04,309.75,310.31,313.25,308.22,5758137
META,2024-03-05,126.23,132.3,136.70000000000002,124.61,8524982
META,2024-03-06,181.62,181.97,184.93,179.32,5271348
META,2024-03-07,243.43,248.21,249.84,240.33,5295549
META,2024-03-08,305.97,314.55,318.97,301.21000000000004,3662592
META,2024-03-09,357.44,352.36,361.15,348.93,5091792
META,2024-03-10,244.86,253.08,255.3,242.96,3861560
META,2024-03-11,179.57,178.68,181.26,176.43,2664953
META,2024-03-12,237.7,238.94,240.22,236.5,9448206
META,2024-03-13,146.12,144.84,148.46,142.16,9145893
META,2024-03-14,478.16,480.75,485.4,473.27000000000004,7281088
META,2024-03-15,494.02,495.84,496.42999999999995,492.85999999999996,5800909
META,2024-03-16,289.62,295.1,297.27000000000004,287.77,8234371
META,2024-03-17,118.67,127.14,129.56,116.36,2373776
